tpb,gpuA,nX,time
384,40,8017920.0,5717.05488101
384,40,10014720.0,11151.0734164
384,45,122880.0,152.52595185
384,45,522240.0,197.0491217
384,45,1013760.0,259.55042706
384,45,1996800.0,285.42160412
384,45,5007360.0,641.20716183
384,45,8017920.0,5463.5913784
384,45,10014720.0,11223.6749528
384,50,122880.0,139.68952893
384,50,522240.0,196.24042145
384,50,1013760.0,226.56225081
384,50,1996800.0,286.3107175
384,50,5007360.0,650.82523191
384,50,8017920.0,4483.42133236
384,50,10014720.0,11108.07694389
384,55,122880.0,139.81912756
384,55,522240.0,195.56596823
384,55,1013760.0,209.17187808
384,55,1996800.0,301.47602232
384,55,5007360.0,685.02417407
384,55,8017920.0,6413.07376302
384,55,10014720.0,11178.99906157
384,60,122880.0,144.65778118
384,60,522240.0,192.54392037
384,60,1013760.0,249.63116531
384,60,1996800.0,287.84257971
384,60,5007360.0,552.33682519
384,60,8017920.0,5558.21868345
384,60,10014720.0,11177.25563812
384,65,122880.0,162.66448242
384,65,522240.0,210.35908421
384,65,1013760.0,211.94434329
384,65,1996800.0,273.7812868
384,65,5007360.0,753.85610653
384,65,8017920.0,4971.13313502
384,65,10014720.0,10741.80315384
384,70,122880.0,146.29143116
384,70,522240.0,179.2702709
384,70,1013760.0,199.51781279
384,70,1996800.0,295.22719889
384,70,5007360.0,696.63370079
384,70,8017920.0,5669.00755799
384,70,10014720.0,11117.48456518
384,75,122880.0,417.43616842
384,75,522240.0,169.0490626
384,75,1013760.0,220.90405072
384,75,1996800.0,292.86232179
384,75,5007360.0,671.50872899
384,75,8017920.0,5043.23081799
384,75,10014720.0,11198.61787924
384,80,122880.0,152.04534036
384,80,522240.0,178.83066058
384,80,1013760.0,222.58764107
384,80,1996800.0,275.69618409
384,80,5007360.0,599.18299692
384,80,8017920.0,4599.77293626
384,80,10014720.0,10858.66453091
384,85,122880.0,145.97685054
384,85,522240.0,200.48980255
384,85,1013760.0,223.12407294
384,85,1996800.0,313.31979599
384,85,5007360.0,1137.11963394
384,85,8017920.0,4468.33079903
384,85,10014720.0,9619.88589264
384,90,122880.0,176.51604168
384,90,522240.0,187.82640294
384,90,1013760.0,224.15049254
384,90,1996800.0,304.10907563
384,90,5007360.0,663.21088044
384,90,8017920.0,5537.07853196
384,90,10014720.0,11137.76750633
384,95,122880.0,148.66179098
384,95,522240.0,184.24317154
384,95,1013760.0,202.47744513
384,95,1996800.0,286.71945776
384,95,5007360.0,609.96654093
