tpb,gpuA,nX,time
192,0.0000,9600000,508.46966250
192,0.0000,12810240,687.53488638
192,2.0000,96768,7.68361820
192,2.0000,209664,11.57615235
192,2.0000,306432,16.31927474
192,2.0000,403200,21.09011014
192,2.0000,596736,31.61624311
192,2.0000,806400,40.96650494
192,2.0000,1209600,60.75595658
192,2.0000,1596672,80.59945450
192,2.0000,2403072,119.34127126
192,2.0000,3209472,159.68468691
192,2.0000,4806144,242.39864772
192,2.0000,6402816,320.36905251
192,2.0000,9596160,484.64698293
192,2.0000,12805632,648.68361704
192,4.0000,101376,6.06504855
192,4.0000,202752,10.77588510
192,4.0000,304128,15.57423640
192,4.0000,405504,20.34698372
192,4.0000,608256,29.85234771
192,4.0000,811008,39.39393967
192,4.0000,1199616,57.99768463
192,4.0000,1605120,76.51967031
192,4.0000,2399232,113.73727173
192,4.0000,3210240,156.34747725
192,4.0000,4798464,226.55960034
192,4.0000,6403584,303.56614047
192,4.0000,9596928,467.32300331
192,4.0000,12807168,621.77107527
192,6.0000,105984,6.06506826
192,6.0000,211968,10.76768552
192,6.0000,300288,15.27026059
192,6.0000,406272,19.90814846
192,6.0000,600576,28.26009163
192,6.0000,812544,37.75786707
192,6.0000,1201152,55.52570814
192,6.0000,1607424,73.42318536
192,6.0000,2402304,112.34052440
192,6.0000,3197184,144.84208570
192,6.0000,4804608,221.37417364
192,6.0000,6412032,292.30356295
192,6.0000,9609216,448.36533606
192,6.0000,12806400,590.70371131
192,8.0000,110592,6.20948732
192,8.0000,202752,10.02282456
192,8.0000,313344,15.05588886
192,8.0000,405504,18.72246149
192,8.0000,608256,27.46228819
192,8.0000,811008,37.08812295
192,8.0000,1198080,53.23670450
192,8.0000,1603584,71.11790082
192,8.0000,2396160,104.33572310
192,8.0000,3207168,139.20353361
192,8.0000,4810752,208.21932605
192,8.0000,6395904,277.01688349
192,8.0000,9603072,424.27553938
192,8.0000,12810240,576.41607980
192,10.0000,96000,6.24437496
192,10.0000,211200,10.01760127
192,10.0000,307200,13.97644165
192,10.0000,403200,17.95915148
192,10.0000,614400,26.71470718
192,10.0000,806400,34.61813722
192,10.0000,1209600,51.67732557
192,10.0000,1612800,68.23495977
192,10.0000,2400000,102.70394740
192,10.0000,3206400,133.67236449
192,10.0000,4800000,200.97312394
192,10.0000,6412800,266.70914321
192,10.0000,9600000,406.80471630
192,10.0000,12806400,543.97834120
192,12.0000,99840,5.24256753
192,12.0000,199680,11.17492479
192,12.0000,299520,13.24165277
192,12.0000,399360,17.12376005
192,12.0000,599040,25.09448185
192,12.0000,798720,33.05769392
192,12.0000,1198080,55.87815213
192,12.0000,1597440,64.68219574
192,12.0000,2396160,98.30903124
192,12.0000,3214848,128.88483427
192,12.0000,4812288,193.15748461
192,12.0000,6409728,263.68046248
192,12.0000,9604608,389.83895586
192,12.0000,12799488,522.94858470
192,14.0000,103680,5.20322531
192,14.0000,207360,13.61780854
192,14.0000,311040,13.15179246
192,14.0000,414720,17.14120387
192,14.0000,601344,24.28520688
192,14.0000,808704,32.15625251
192,14.0000,1202688,48.02628484
192,14.0000,1596672,62.37202299
