tpb,gpuA,nX,time
192,10.0000,9600000,34966.11193217
192,10.0000,12806400,44141.84608314
192,12.0000,99840,331.48575239
192,12.0000,199680,657.73331299
192,12.0000,299520,988.47353427
192,12.0000,399360,1418.63710193
192,12.0000,599040,1976.24308722
192,12.0000,798720,2621.71278397
192,12.0000,1198080,3944.65179040
192,12.0000,1597440,5286.22434410
192,12.0000,2396160,7886.31696234
192,12.0000,3214848,10569.11011852
192,12.0000,4812288,15827.04133615
192,12.0000,6409728,21570.46476369
192,12.0000,9604608,31725.24848943
192,12.0000,12799488,42106.81748138
192,14.0000,103680,331.69113612
192,14.0000,207360,657.03469294
192,14.0000,311040,982.25446763
192,14.0000,414720,1323.42329416
192,14.0000,601344,1905.24587398
192,14.0000,808704,2562.98628276
192,14.0000,1202688,3819.18432851
192,14.0000,1596672,5062.12613570
192,14.0000,2405376,7619.50248606
192,14.0000,3214080,10193.97653915
192,14.0000,4810752,15239.69677233
192,14.0000,6407424,20329.48328704
192,14.0000,9600768,30463.79399993
192,14.0000,12814848,40592.17393241
192,16.0000,107520,331.24784629
192,16.0000,215040,657.71758399
192,16.0000,301056,970.08944346
192,16.0000,408576,1245.96244601
192,16.0000,602112,1849.22566805
192,16.0000,795648,2426.21696027
192,16.0000,1204224,3683.52809911
192,16.0000,1612800,4916.40708907
192,16.0000,2408448,7349.40841400
192,16.0000,3204096,9793.16896862
192,16.0000,4795392,14867.16218411
192,16.0000,6408192,19796.74603889
192,16.0000,9612288,29423.09705984
192,16.0000,12794880,39133.07670878
192,18.0000,111360,328.78056090
192,18.0000,200448,590.52994327
192,18.0000,311808,922.73761356
192,18.0000,400896,1179.91549313
192,18.0000,601344,1771.17559330
192,18.0000,801792,2359.39073184
192,18.0000,1202688,3553.63491351
192,18.0000,1603584,4722.54842204
192,18.0000,2405376,7112.80541130
192,18.0000,3207168,9452.81182174
192,18.0000,4810752,14185.74386961
192,18.0000,6414336,18952.88523858
192,18.0000,9599232,28253.99551284
