tpb,gpuA,nX,time
512,80,2416640,10683.94472046
512,80,3194880,14141.93321640
512,80,4792320,20499.54351969
512,80,6430720,27531.23501316
512,80,9625600,41155.67267096
512,80,12820480,54788.76029762
512,85,122880,604.75978535
512,85,204800,948.32961137
512,85,327680,1478.01536756
512,85,409600,2046.68617031
512,85,614400,2743.57960249
512,85,819200,3541.26631282
512,85,1228800,5293.57577519
512,85,1597440,6857.89017007
512,85,2416640,10354.93329012
512,85,3194880,13668.38021204
512,85,4792320,20513.66481464
512,85,6430720,27512.55101369
512,85,9625600,41522.38660026
512,85,12820480,54813.02373422
512,90,122880,603.75391816
512,90,204800,921.64892703
512,90,327680,1444.30956182
512,90,409600,1773.47085749
512,90,614400,2667.13753808
512,90,819200,3521.82437200
512,90,1228800,5291.25340593
512,90,1597440,6861.72551165
512,90,2416640,10367.36737782
512,90,3194880,13702.10798147
512,90,4792320,20499.22853863
512,90,6430720,27643.86136550
512,90,9625600,41459.98135209
512,90,12820480,54852.10105932
512,95,122880,603.75500470
512,95,204800,919.49225559
512,95,327680,1443.39997011
512,95,409600,1775.28841111
512,95,614400,2666.09224491
512,95,819200,3520.94594079
512,95,1228800,5371.48052050
512,95,1597440,6900.40360981
512,95,2416640,10861.33163578
512,95,3194880,13723.10201017
512,95,4792320,20488.56652497
512,95,6430720,27504.63624640
512,95,9625600,41174.99458759
512,95,12820480,55130.05738612
512,100,122880,612.70031923
512,100,204800,974.66174824
512,100,327680,1442.34338465
512,100,409600,1775.81728591
512,100,614400,2663.99777805
512,100,819200,3521.57396264
512,100,1228800,5291.51898809
512,100,1597440,6839.96089113
512,100,2416640,10368.01914840
512,100,3194880,13686.52097881
512,100,4792320,20484.92796409
512,100,6430720,27541.44145486
512,100,9625600,41499.11087006
512,100,12820480,54750.17665109
768,,122880,612.66015594
768,,245760,1098.09388717
768,,307200,1367.39337662
768,,430080,1865.75114882
768,,614400,2664.05936175
768,,798720,3430.43589965
768,,1228800,5315.36119524
768,,1597440,6834.58785837
768,,2396160,10259.60377107
768,,3194880,13670.63552607
768,,4792320,20514.39431186
768,,6389760,27726.93130343
768,,9646080,41232.79945149
768,,12840960,55011.84752211
768,5,122880,609.92870325
768,5,245760,1095.72689204
768,5,307200,1364.77969742
768,5,430080,1859.37395630
768,5,614400,2660.15063971
768,5,798720,3509.98539943
768,5,1228800,5348.61003204
768,5,1597440,7046.82758078
768,5,2396160,10502.44849951
768,5,3194880,13654.55189565
768,5,4792320,20505.38062273
768,5,6389760,27350.56006350
768,5,9646080,41228.12770462
768,5,12840960,55250.08538583
768,10,122880,609.81209390
768,10,245760,1097.22736912
768,10,307200,1360.93321877
768,10,430080,1859.88370019
768,10,614400,2659.82650065
768,10,798720,3460.37671746
768,10,1228800,5287.84301908
768,10,1597440,6835.75577568
768,10,2396160,10252.09661263
768,10,3194880,13654.78433824
768,10,4792320,20500.83867895
768,10,6389760,27305.08936414
768,10,9646080,41571.39151357
768,10,12840960,54884.46296658
768,15,122880,613.63932521
768,15,245760,1095.86744414
768,15,307200,1361.26116073
768,15,430080,1860.20717956
768,15,614400,2661.50427827
768,15,798720,3428.98326926
768,15,1228800,5276.75422685
768,15,1597440,6853.99440893
768,15,2396160,10265.66963022
768,15,3194880,13670.72299278
768,15,4792320,20473.65508042
768,15,6389760,27687.96732804
768,15,9646080,41259.02242959
768,15,12840960,54918.78736454
768,20,122880,619.54453122
768,20,245760,1094.20398561
768,20,307200,1361.98351781
768,20,430080,1906.55832800
768,20,614400,2748.66590432
768,20,798720,3435.78328223
768,20,1228800,5527.35667831
768,20,1597440,7123.86250962
768,20,2396160,10250.53455184
768,20,3194880,13673.78619034
768,20,4792320,20500.24787119
768,20,6389760,27317.86454873
768,20,9646080,41224.04152683
768,20,12840960,55374.88373617
768,25,122880,609.29346364
768,25,245760,1096.79216985
768,25,307200,1361.75522736
768,25,430080,1866.72422569
768,25,614400,2658.53021604
768,25,798720,3428.95362216
768,25,1228800,5281.34048606
768,25,1597440,6841.60261881
768,25,2396160,10257.81947343
768,25,3194880,13661.54876693
768,25,4792320,20504.63277070
768,25,6389760,27338.71891784
768,25,9646080,41513.61788778
768,25,12840960,54899.01744295
768,30,122880,609.47999979
768,30,245760,1094.91016095
768,30,307200,1362.02624223
768,30,430080,1861.12701582
768,30,614400,2660.07465931
768,30,798720,3430.00260182
768,30,1228800,5280.08180360
